universidade,universidade_nome,uf,categoria,nome,palavras_chave,score,pagina,documento_titulo,url
UEMASUL,Universidade Estadual da Região Tocantina do Maranhão,MA,estadual,IV. Produção de novas tecnologias;,"[""tecnologia"", ""tecnologias""]",4,176,"UEMASUL - Letras, Língua Portuguesa, Língua Inglesa e Literaturas (anexo)",http://www.uemasul.edu.br/wp-content/uploads/2024/04/PPC-Letras-Ingles-CCHSL-2023.pdf
UEMASUL,Universidade Estadual da Região Tocantina do Maranhão,MA,estadual,PROGRAMAÇÃO DO ESTÁGIO CURRICULAR SUPERVISIONADO,"[""programacao""]",4,199,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS LÍNGUA ...,https://caminhosdosertao.uemasul.edu.br/wp-content/uploads/2025/03/PPC-LETRAS-2024.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Período: 9º C.H. Semestral: 30 C.H. Semanal: 2,"[""cibercultura"", ""cultura digital"", ""digital"", ""hipermidia"", ""hipertexto"", ""letramentos digitais"", ""midia"", ""recursos digitais"", ""software"", ""tecnologia"", ""tecnologias"", ""tecnologias educacionais"", ""web""]",30,107,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ... - UEMG,https://www.uemg.br/component/phocadownload/category/2523-unidade-carangola?download=13960:ppc-letras-portugues-e-ingles-licenciatura-carangola-2023
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,PRÁTICAS DE LETRAMENTO NA CONTEMPORANEIDADE,"[""digital"", ""letramento digital"", ""midia"", ""multiletramento"", ""tecnologia"", ""tecnologias""]",16,73,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS/PORTUGUÊS,https://www.uemg.br/images/PPC_Letras_Lic_Passos_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,EDUCOMUNICAÇÃO,"[""midia"", ""midias"", ""tecnologia"", ""tecnologias""]",12,99,PROJETO PEDAGÓGICO DO CURSO DE - UEMG,https://www.uemg.br/images/PPC_Letras_Port.Ing._lic_Divinopolis_aprovado_coepe_27.10.15.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Letras – Português e Inglês | UEMG – Unidade Divinópolis,"[""tdic"", ""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",12,59,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ...,https://www.uemg.br/images/2026/06/15/PPC_LETRAS_PORTUGUES_E_INGLES_Divinópolis.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,LÍNGUA INGLESA II,"[""tdic"", ""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",12,56,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ...,https://www.uemg.br/images/2026/06/15/PPC_LETRAS_PORTUGUES_E_INGLES_Divinópolis.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,TEORIA DA LITERATURA I,"[""tdic"", ""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",12,51,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ...,https://www.uemg.br/images/2026/06/15/PPC_LETRAS_PORTUGUES_E_INGLES_Divinópolis.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Tecnologias Educacionais e Mídias na Educação OBR,"[""midia"", ""midias"", ""tecnologia"", ""tecnologias"", ""tecnologias educacionais""]",12,45,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ...,https://www.uemg.br/images/2026/06/15/PPC_LETRAS_PORTUGUES_E_INGLES_Divinópolis.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,HISTÓRIA DA LEITURA E DA ESCRITA,"[""tecnologia"", ""tecnologias""]",8,86,PROJETO PEDAGÓGICO DO CURSO DE - UEMG,https://www.uemg.br/images/PPC_Letras_Port.Ing._lic_Divinopolis_aprovado_coepe_27.10.15.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Tecnologias Digitais da Informação e Comunicação na Educação,"[""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",8,107,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ... - UEMG,https://www.uemg.br/component/phocadownload/category/2523-unidade-carangola?download=13960:ppc-letras-portugues-e-ingles-licenciatura-carangola-2023
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,"As disciplinas Tópicos Especiais em Educação, Linguagens e Novas Tecnologias, Língua","[""tecnologia"", ""tecnologias""]",6,23,PROJETO PEDAGÓGICO DO CURSO LICENCIATURA EM LETRAS,https://www.uemg.br/images/PPC_Letras_Port.Ing._Lic_Carangola_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Educacionais e Mídias na Educação; História da África;,"[""midia"", ""midias""]",6,23,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ...,https://www.uemg.br/images/2026/06/15/PPC_LETRAS_PORTUGUES_E_INGLES_Divinópolis.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,FUNDAMENTOS POLÍTICO -PEDAGÓGICOS DA PROFISSÃO DOCENTE,"[""tecnologia""]",6,52,PROJETO PEDAGÓGICO DO CURSO DE - UEMG,https://www.uemg.br/images/PPC_Letras_Port.Ing._lic_Divinopolis_aprovado_coepe_27.10.15.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Interdisciplinar II; Epistemologias e Artes Indígenas; Tecnologias,"[""tecnologia"", ""tecnologias""]",6,23,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ...,https://www.uemg.br/images/2026/06/15/PPC_LETRAS_PORTUGUES_E_INGLES_Divinópolis.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,LEITURA E PRODUÇÃO TEXTUAL II,"[""audiovisual""]",6,37,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS/PORTUGUÊS,https://www.uemg.br/images/PPC_Letras_Lic_Passos_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,LEXICOLOGIA E LEXICOGRAFIA,"[""computacional""]",6,80,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS/PORTUGUÊS,https://www.uemg.br/images/PPC_Letras_Lic_Passos_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,OPTATIVAS – LÍNGUA PORTUGUESA,"[""midia""]",6,93,PROJETO PEDAGÓGICO DO CURSO DE - UEMG,https://www.uemg.br/images/PPC_Letras_Port.Ing._lic_Divinopolis_aprovado_coepe_27.10.15.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Período: 2º/6º/9º C.H. Semestral: 30 C.H. Semanal: 2,"[""midia""]",6,110,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ... - UEMG,https://www.uemg.br/component/phocadownload/category/2523-unidade-carangola?download=13960:ppc-letras-portugues-e-ingles-licenciatura-carangola-2023
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Prática de ensino através das tecnologias de informação,"[""tecnologia"", ""tecnologias""]",6,91,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS/PORTUGUÊS,https://www.uemg.br/images/PPC_Letras_Lic_Passos_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Práticas de Letramento Digital,"[""digital"", ""letramento digital""]",6,49,PROJETO PEDAGÓGICO DO CURSO DE - UEMG,https://www.uemg.br/images/PPC_Letras_Port.Ing._lic_Divinopolis_aprovado_coepe_27.10.15.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Teórica Prática Total,"[""online""]",6,130,PROJETO PEDAGÓGICO DO CURSO LICENCIATURA EM LETRAS,https://www.uemg.br/images/PPC_Letras_Port.Ing._Lic_Carangola_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,"Tópicos Especiais em Educação, Linguagens e Novas Tecnologias","[""tecnologia"", ""tecnologias""]",6,86,PROJETO PEDAGÓGICO DO CURSO LICENCIATURA EM LETRAS,https://www.uemg.br/images/PPC_Letras_Port.Ing._Lic_Carangola_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Computadores,"[""computador""]",5,68,UNIVERSIDADE FEDERAL DE MINAS GERAIS FACULDADE DE LETRASPROJETO PEDAGÓGICO DO CURSO DE LETRAS - files.cercomp.ufg.brMicrosoft Word - 1857 PPC. Letras Português. 2020.2023 ...Projeto Pedagógico de Curso | PROGRAD - Pró-Reitoria ... - UFGProjetos Pedagógicos dos Cursos - Faculdade de LetrasProjeto Pedagógico 1. Apresentação | Letras,https://grad.letras.ufmg.br/arquivos/projeto_pedagogico_licenciatura_14_06_revisado_pdf.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Especialização em Designer Instrucional para EAD Virtual,"[""ead"", ""virtual""]",4,121,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS/PORTUGUÊS,https://www.uemg.br/images/PPC_Letras_Lic_Passos_aprovado_coepe_28.12.16.pdf
UEMG,Universidade do Estado de Minas Gerais,MG,estadual,Utilização da tecnologia na prática pedagógica,"[""tecnologia""]",4,52,PROJETO PEDAGÓGICO DO CURSO DE - UEMG,https://www.uemg.br/images/PPC_Letras_Port.Ing._lic_Divinopolis_aprovado_coepe_27.10.15.pdf
UEMS,Universidade Estadual de Mato Grosso do Sul,MS,estadual,Linguagem e tecnologias digitais,"[""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",6,1,UEMS: Cursos,https://www.uems.br/cursos/graduacao/letras-habilitacao-portugues-espanhol-e-suas-literaturas-licenciatura-campo-grande
UEMS,Universidade Estadual de Mato Grosso do Sul,MS,estadual,Moodle (AVA),"[""ava"", ""moodle""]",4,1,UEMS: Cursos,https://www.uems.br/cursos/graduacao/letras-habilitacao-portugues-espanhol-e-suas-literaturas-licenciatura-campo-grande
UEMS,Universidade Estadual de Mato Grosso do Sul,MS,estadual,Novas Tecnologias e o Ensino de Línguas,"[""tecnologia"", ""tecnologias""]",4,1,UEMS: Cursos,https://www.uems.br/cursos/graduacao/licenciatura-em-letras-licenciatura-jardim
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,Linguística Aplicada e ensino de línguas estrangeiras,"[""aplicativo"", ""aplicativos"", ""digital"", ""dispositivos moveis"", ""midia"", ""redes sociais"", ""tecnologia"", ""tecnologias""]",20,1,Ementas e Objetivos - Universidade Estadual do Norte do ...,https://uenp.edu.br/letras-ingles-ementas
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,Série,"[""digital"", ""ead"", ""hipertexto"", ""multiletramento"", ""multiletramentos"", ""mundo digital"", ""tics""]",18,1,Ementa e Objetivos - Universidade Estadual do Norte do Paraná ...,https://uenp.edu.br/letras-ementas
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,Ensino-aprendizagem de português como língua estrangeira/ segunda língua,"[""multiletramento"", ""multiletramentos"", ""multimodal"", ""multimodalidade"", ""online""]",14,1,Ementas e Objetivos - Universidade Estadual do Norte do ...,https://uenp.edu.br/letras-ingles-ementas
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,Multimodalidade e multiletramentos no ensino de língua portuguesa,"[""multiletramento"", ""multiletramentos"", ""multimodal"", ""multimodalidade"", ""online""]",14,1,Ementas e Objetivos - Universidade Estadual do Norte do ...,https://uenp.edu.br/letras-ingles-ementas
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,Estudos do léxico,"[""multiletramento"", ""multiletramentos"", ""multimodal"", ""multimodalidade""]",12,1,Ementas e Objetivos - Universidade Estadual do Norte do ...,https://uenp.edu.br/letras-ingles-ementas
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,Novas Tecnologias no Ensino de Línguas,"[""tecnologia"", ""tecnologias""]",6,1,Ementas e Objetivos - Universidade Estadual do Norte do ...,https://uenp.edu.br/letras-ingles-ementas
UENP,Universidade Estadual do Norte do Paraná,PR,estadual,TICS/EAD,"[""ead"", ""tics""]",4,1,Ementa e Objetivos - Universidade Estadual do Norte do Paraná ...,https://uenp.edu.br/letras-ementas
UEPA,Universidade do Estado do Pará,PA,estadual,DIDÁTICA,"[""tecnologia"", ""tecnologias"", ""tecnologias educacionais""]",10,60,BELÉM/2022 - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/2022-PPC-LETRAS-LINGUA-PORTUGUESA.pdf
UEPA,Universidade do Estado do Pará,PA,estadual,Ano: 2º,"[""midia"", ""midias""]",8,68,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ... - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/PPC-LETRAS-LINGUA-INGLESA.pdf
UEPA,Universidade do Estado do Pará,PA,estadual,ESTÁGIO SUPERVISIONADO II,"[""tecnologia"", ""tecnologias""]",8,71,BELÉM/2022 - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/2022-PPC-LETRAS-LINGUA-PORTUGUESA.pdf
UEPA,Universidade do Estado do Pará,PA,estadual,Ano: 1º,"[""software""]",6,53,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ... - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/PPC-LETRAS-LINGUA-INGLESA.pdf
UEPA,Universidade do Estado do Pará,PA,estadual,Ano: 4º,"[""ava""]",6,84,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS ... - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/PPC-LETRAS-LINGUA-INGLESA.pdf
UEPA,Universidade do Estado do Pará,PA,estadual,EAD- Educação a Distância,"[""ead"", ""educacao a distancia""]",4,4,BELÉM/2022 - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/2022-PPC-LETRAS-LINGUA-PORTUGUESA.pdf
UEPA,Universidade do Estado do Pará,PA,estadual,Linguagens e Tecnologias,"[""tecnologia"", ""tecnologias""]",4,46,BELÉM/2022 - UEPA,https://prograd.uepa.br/wp-content/uploads/2023/05/2022-PPC-LETRAS-LINGUA-PORTUGUESA.pdf
UEPB,Universidade Estadual da Paraíba,PB,estadual,Metodologia do Ensino de Língua Portuguesa II,"[""multiletramento"", ""multiletramentos"", ""tecnologia"", ""tecnologias"", ""tics""]",17,88,PROJETO PEDAGÓGICO DE CURSO LETRAS PORTUGUÊS,https://centros.uepb.edu.br/cche/files/2019/02/PPC-Letras-Português_Licenciatura_CCHE.pdf
UEPB,Universidade Estadual da Paraíba,PB,estadual,Introdução aos Estudos Literários II,"[""corpora"", ""digital"", ""midia""]",13,71,PROJETO PEDAGÓGICO DE CURSO LETRAS PORTUGUÊS,https://centros.uepb.edu.br/cche/files/2019/02/PPC-Letras-Português_Licenciatura_CCHE.pdf
UEPB,Universidade Estadual da Paraíba,PB,estadual,Estágio Supervisionado em Língua Portuguesa III,"[""tecnologia"", ""tecnologias""]",11,81,PROJETO PEDAGÓGICO DE CURSO LETRAS PORTUGUÊS,https://centros.uepb.edu.br/cche/files/2019/02/PPC-Letras-Português_Licenciatura_CCHE.pdf
UEPB,Universidade Estadual da Paraíba,PB,estadual,Linguística Cognitiva,"[""computacao""]",9,105,PROJETO PEDAGÓGICO DE CURSO LETRAS PORTUGUÊS,https://centros.uepb.edu.br/cche/files/2019/02/PPC-Letras-Português_Licenciatura_CCHE.pdf
UEPB,Universidade Estadual da Paraíba,PB,estadual,Sociologia da Modernidade,"[""midia""]",9,130,PROJETO PEDAGÓGICO DE CURSO LETRAS PORTUGUÊS,https://centros.uepb.edu.br/cche/files/2019/02/PPC-Letras-Português_Licenciatura_CCHE.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,CARGA HORÁRIA TOTAL EAD,"[""ead""]",6,39,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,Estudos sobre Letramentos e Multiletramentos em Língua Inglesa,"[""multiletramento"", ""multiletramentos""]",6,113,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,Tecnologias,"[""tecnologia"", ""tecnologias""]",6,42,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,Tecnologias digitais no ensino de língua,"[""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",6,34,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,Tecnologias digitais no ensino de língua espanhola,"[""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",6,42,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,Científico-Culturais Prática de Ensino Estágio Curricular Disciplinas EAD,"[""ead""]",4,125,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,"Língua inglesa 510 Tecnologias no ensino da língua inglesa 2,3,4 ANUAL","[""tecnologia"", ""tecnologias""]",4,35,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,"Na 3ª série, quatro disciplinas estão fixadas no sistema EAD: Estudos de Linguagem","[""ead""]",4,39,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,PORCENTAGEM DE CARGA HORÁRIA EAD EM RELAÇÃO À CH TOTAL,"[""ead""]",4,39,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UEPG,Universidade Estadual de Ponta Grossa,PR,estadual,"Tecnologias 2,3,4 ANUAL","[""tecnologia"", ""tecnologias""]",4,35,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,https://www2.uepg.br/prograd/wp-content/uploads/sites/19/2024/04/PPC-LETRAS.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,Letras,"[""ciberespaco"", ""computador"", ""digital"", ""informatica"", ""recursos tecnologicos"", ""tecnologia"", ""tecnologia educacional"", ""tecnologias"", ""tecnologico""]",22,214,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,Letras Quarto,"[""multiletramento"", ""multiletramentos"", ""nativos digitais"", ""tdic"", ""tecnologia"", ""tecnologias"", ""tecnologias digitais""]",18,118,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,PORTUGUESA,"[""ambiente virtual de aprendizagem"", ""tecnologia"", ""tecnologias"", ""tecnologias da informacao e comunicacao"", ""tecnologica"", ""tic"", ""virtual""]",18,171,uergs.edu.br,https://uergs.edu.br/upload/arquivos/202505/14160348-ppc-de-letras-outubro-2024-final-formatado-com-setas-bidirecionais.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,Letras Segundo Prática de Extensão I,"[""audiovisual"", ""midia"", ""midias"", ""midias digitais"", ""tecnologica""]",14,97,uergs.edu.br,https://uergs.edu.br/upload/arquivos/202505/14160348-ppc-de-letras-outubro-2024-final-formatado-com-setas-bidirecionais.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,DIDÁTICA,"[""moodle"", ""tecnologia"", ""tecnologias""]",10,135,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,DIAGNÓTICO E INTERVEÇÃO EM REALIDADE ESCOLAR E ESTUDOS,"[""tecnologia"", ""tecnologias""]",8,163,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,"Letras Primeiro Prática de Extensão I, II, III, IV, V","[""ead"", ""virtual""]",8,182,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,"Letras Sexto Prática de Extensão I, II, III, IV, V","[""ead"", ""virtual""]",8,153,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,"Letras Sétimo Prática de Extensão I, II, III, IV, V","[""ead"", ""virtual""]",8,166,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,Letras Terceiro Estudos Literários,"[""tecnologia"", ""tecnologias""]",8,103,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,AVA – Ambiente Virtual de Aprendizagem,"[""ambiente virtual de aprendizagem"", ""ava"", ""virtual""]",6,5,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
UERGS,Universidade Estadual do Rio Grande do Sul,RS,estadual,"JUVENTUDES, TECNOLOGIAS E FORMAÇÃO DE PROFESSORES","[""tecnologia"", ""tecnologias""]",6,118,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL SUPERINTENDÊNCIA ...,https://uergs.edu.br/upload/arquivos/202408/28090426-ppc-de-letras-19-07-2024-final.pdf
